id,name, text, timestap, username
5.41E+17,Zaheer Abbas,@shoaibmirza11: Pak China Economic corridor to be an economic game changer #BigRoarForNS,2014-12-05T14:26:56,MZaheerAbbas1
5.41E+17,ZM,#BigRoarForNS | Pak China Economic corridor to be an economic game changer.,2014-12-05T15:30:50,ZeshanMalick
5.41E+17,ZM,#BigRoarForNS | PMLN Govt has successfully concluded MoUs with China for construction of Pak-China Economic Corridor.,2014-12-05T15:31:30,ZeshanMalick
5.41E+17,Mian Alamgir Shah,"$44 mil for cross border fiber optic cable system - China Pak Economic Corridor
#BigRoarForNS",2014-12-05T17:07:09,AlamgirMian
5.41E+17,SEHRISH,“@shoaibmirza11: Pak China Economic corridor to be an economic game changer #BigRoarForNS”,2014-12-05T17:29:36,sehrishaazam
5.41E+17,Ayesha khan,“@shoaibmirza11: Pak China Economic corridor to be an economic game changer #BigRoarForNS”,2014-12-05T17:43:37,Ayeshakhaan13
5.41E+17,Usman Farooq,Pak-China Economic Corridor a ‘fate changer’ for Pakistan http://fb.me/4fBhz9wcy ,2014-12-05T19:58:29,usman7881
5.41E+17,zeeshan asad,"@utallat Pak China economic corridor ko govt kbi support na karti agar Army ka danda na hota,
wo to New silk route k leay India ki waja se",2014-12-05T20:45:54,leosuper82
5.42E+17,SEHRISH,“@shoaibmirza11: Pak China Economic corridor to be an economic game changer #BigRoarForNS”,2014-12-07T10:11:25,sehrishaazam
5.42E+17,Kamil Khan KakaZai,"#NSHonestMan
Pak China Economic Corridor",2014-12-07T14:06:00,KakaZai_1
5.42E+17,Radio Pakistan,Foreign Office says Pak-China Economic Corridor project will enhance bilateral strategic partnership http://radio.gov.pk/newsdetail/72850/1 …,2014-12-08T12:26:51,RadioPakistan
5.42E+17,Noor khan PML(N) ❄,Foreign Office says Pak-China Economic Corridor project will enhance bilateral strategic partnership #FaisalabadRejectsPTI,2014-12-08T12:28:34,silentstars617
